text,label
Severe hurricane reported in New York. Emergency services are on the scene.,1
Meteorological department issues warning for flood in Florida and surrounding areas.,1
"Official update: flood in Tokyo has been contained, but recovery efforts continue.",1
A magnitude 6.7 explosion hit Florida today. Local authorities advise caution.,1
Conspiracy theory: The cyclone in Florida was simulated using CGI.,0
A magnitude 7.9 earthquake hit Beijing today. Local authorities advise caution.,1
Officials confirm at least 28 injured after hurricane struck Manila last night.,1
A magnitude 7.8 landslide hit Paris today. Local authorities advise caution.,1
Meteorological department issues warning for earthquake in Mumbai and surrounding areas.,1
Alert! Zombie outbreak reported after the landslide in California. Spread this!,0
"Don't trust the news! There was no government hoax in Beijing, it's all a hoax by the media.",0
Alert! Zombie outbreak reported after the flood in Paris. Spread this!,0
"Don't trust the news! There was no wildfire in Manila, it's all a hoax by the media.",0
Local reports claim a giant sea monster caused the zombie virus in Manila!,0
SHOCKING video shows government hoax in Sydney was actually caused by aliens! Click here to watch.,0
Conspiracy theory: The zombie virus in Texas was simulated using CGI.,0
Local reports claim a giant sea monster caused the zombie virus in California!,0
SHOCKING video shows volcanic eruption in Sydney was actually caused by aliens! Click here to watch.,0
"Don't trust the news! There was no alien invasion in Beijing, it's all a hoax by the media.",0
"Don't trust the news! There was no landslide in Tokyo, it's all a hoax by the media.",0
Rumor says the flood in Florida was staged by actors to control the population.,0
URGENT: Drinking bleach cures any radiation from the tornado in Mumbai!,0
Alert! Zombie outbreak reported after the flood in Paris. Spread this!,0
URGENT: Drinking bleach cures any radiation from the zombie virus in Manila!,0
SHOCKING video shows wildfire in Jakarta was actually caused by aliens! Click here to watch.,0
URGENT: Drinking bleach cures any radiation from the monster attack in Tokyo!,0
UNBELIEVABLE: Government secret weapon caused the landslide in London!,0
Warning: tornado in Texas will destroy the entire continent by tomorrow! Run!,0
UNBELIEVABLE: Government secret weapon caused the tornado in New York!,0
Severe tornado reported in New York. Emergency services are on the scene.,1
Power outages and transport disruptions reported in Tokyo due to ongoing tornado.,1
Search and rescue teams dispatched to Sydney following a sudden hurricane.,1
Severe wildfire reported in Mumbai. Emergency services are on the scene.,1
Meteorological department issues warning for explosion in Mumbai and surrounding areas.,1
URGENT: Drinking bleach cures any radiation from the government hoax in Florida!,0
"Don't trust the news! There was no meteor strike in Jakarta, it's all a hoax by the media.",0
"Official update: flood in London has been contained, but recovery efforts continue.",1
UNBELIEVABLE: Government secret weapon caused the flood in California!,0
"Don't trust the news! There was no explosion in Jakarta, it's all a hoax by the media.",0
Meteorological department issues warning for explosion in Texas and surrounding areas.,1
Red Cross providing emergency aid to families affected by wildfire in Florida.,1
Officials confirm at least 84 injured after landslide struck London last night.,1
Officials confirm at least 54 injured after landslide struck Mumbai last night.,1
Severe cyclone reported in Manila. Emergency services are on the scene.,1
Search and rescue teams dispatched to Beijing following a sudden earthquake.,1
Rumor says the flood in London was staged by actors to control the population.,0
Local reports claim a giant sea monster caused the flood in Manila!,0
Rumor says the flood in Texas was staged by actors to control the population.,0
Red Cross providing emergency aid to families affected by earthquake in Paris.,1
Breaking: hurricane has caused widespread damage in Beijing. Evacuation orders in place.,1
"Don't trust the news! There was no alien invasion in Beijing, it's all a hoax by the media.",0
Red Cross providing emergency aid to families affected by flood in Beijing.,1
Red Cross providing emergency aid to families affected by landslide in New York.,1
A magnitude 7.3 cyclone hit Sydney today. Local authorities advise caution.,1
URGENT: Drinking bleach cures any radiation from the wildfire in Tokyo!,0
Conspiracy theory: The hurricane in Florida was simulated using CGI.,0
Casualties feared after a major hurricane occurred in California early this morning.,1
Meteorological department issues warning for cyclone in Manila and surrounding areas.,1
Local reports claim a giant sea monster caused the flood in Jakarta!,0
Red Cross providing emergency aid to families affected by explosion in Paris.,1
Alert! Zombie outbreak reported after the meteor strike in Florida. Spread this!,0
SHOCKING video shows government hoax in Mumbai was actually caused by aliens! Click here to watch.,0
Warning: explosion in Jakarta will destroy the entire continent by tomorrow! Run!,0
Conspiracy theory: The wildfire in Florida was simulated using CGI.,0
Leaked documents show that the government hoax in Manila was predicted in a cartoon 10 years ago.,0
"Official update: explosion in Paris has been contained, but recovery efforts continue.",1
Severe hurricane reported in New York. Emergency services are on the scene.,1
Local reports claim a giant sea monster caused the explosion in Paris!,0
"Official update: tornado in Paris has been contained, but recovery efforts continue.",1
Severe cyclone reported in Tokyo. Emergency services are on the scene.,1
Conspiracy theory: The tornado in Beijing was simulated using CGI.,0
Alert! Zombie outbreak reported after the hurricane in New York. Spread this!,0
"Official update: hurricane in California has been contained, but recovery efforts continue.",1
Officials confirm at least 150 injured after flood struck Jakarta last night.,1
A magnitude 5.8 explosion hit California today. Local authorities advise caution.,1
Power outages and transport disruptions reported in Paris due to ongoing flood.,1
Power outages and transport disruptions reported in California due to ongoing wildfire.,1
Meteorological department issues warning for flood in Manila and surrounding areas.,1
Alert! Zombie outbreak reported after the tornado in Florida. Spread this!,0
Leaked documents show that the zombie virus in Beijing was predicted in a cartoon 10 years ago.,0
Leaked documents show that the hurricane in London was predicted in a cartoon 10 years ago.,0
Power outages and transport disruptions reported in Tokyo due to ongoing tornado.,1
"Don't trust the news! There was no wildfire in Florida, it's all a hoax by the media.",0
Severe tornado reported in Beijing. Emergency services are on the scene.,1
Warning: explosion in California will destroy the entire continent by tomorrow! Run!,0
Power outages and transport disruptions reported in Florida due to ongoing earthquake.,1
Rumor says the earthquake in Florida was staged by actors to control the population.,0
Power outages and transport disruptions reported in Beijing due to ongoing wildfire.,1
UNBELIEVABLE: Government secret weapon caused the flood in Manila!,0
Officials confirm at least 111 injured after tornado struck Jakarta last night.,1
"Don't trust the news! There was no flood in Beijing, it's all a hoax by the media.",0
Leaked documents show that the flood in London was predicted in a cartoon 10 years ago.,0
URGENT: Drinking bleach cures any radiation from the alien invasion in Manila!,0
Local reports claim a giant sea monster caused the government hoax in New York!,0
Conspiracy theory: The explosion in Manila was simulated using CGI.,0
Breaking: tornado has caused widespread damage in New York. Evacuation orders in place.,1
Conspiracy theory: The government hoax in Mumbai was simulated using CGI.,0
Officials confirm at least 34 injured after wildfire struck Jakarta last night.,1
Meteorological department issues warning for cyclone in London and surrounding areas.,1
Alert! Zombie outbreak reported after the zombie virus in Tokyo. Spread this!,0
Red Cross providing emergency aid to families affected by explosion in California.,1
Conspiracy theory: The government hoax in Beijing was simulated using CGI.,0
Breaking: landslide has caused widespread damage in Paris. Evacuation orders in place.,1
Casualties feared after a major cyclone occurred in Texas early this morning.,1
URGENT: Drinking bleach cures any radiation from the flood in Paris!,0
Red Cross providing emergency aid to families affected by hurricane in Manila.,1
Alert! Zombie outbreak reported after the wildfire in Mumbai. Spread this!,0
UNBELIEVABLE: Government secret weapon caused the hurricane in Mumbai!,0
Power outages and transport disruptions reported in California due to ongoing earthquake.,1
URGENT: Drinking bleach cures any radiation from the cyclone in London!,0
Leaked documents show that the earthquake in Manila was predicted in a cartoon 10 years ago.,0
SHOCKING video shows zombie virus in New York was actually caused by aliens! Click here to watch.,0
Severe wildfire reported in New York. Emergency services are on the scene.,1
Meteorological department issues warning for landslide in Mumbai and surrounding areas.,1
Casualties feared after a major earthquake occurred in Manila early this morning.,1
Officials confirm at least 69 injured after explosion struck Jakarta last night.,1
Red Cross providing emergency aid to families affected by earthquake in Texas.,1
"Official update: explosion in London has been contained, but recovery efforts continue.",1
Meteorological department issues warning for flood in Texas and surrounding areas.,1
Meteorological department issues warning for flood in California and surrounding areas.,1
Alert! Zombie outbreak reported after the earthquake in Mumbai. Spread this!,0
Breaking: tornado has caused widespread damage in California. Evacuation orders in place.,1
"Official update: explosion in Mumbai has been contained, but recovery efforts continue.",1
"Don't trust the news! There was no earthquake in London, it's all a hoax by the media.",0
Meteorological department issues warning for hurricane in Jakarta and surrounding areas.,1
Meteorological department issues warning for landslide in Texas and surrounding areas.,1
"Don't trust the news! There was no explosion in Mumbai, it's all a hoax by the media.",0
Breaking: explosion has caused widespread damage in Florida. Evacuation orders in place.,1
UNBELIEVABLE: Government secret weapon caused the government hoax in Paris!,0
A magnitude 7.0 hurricane hit New York today. Local authorities advise caution.,1
Meteorological department issues warning for landslide in Beijing and surrounding areas.,1
A magnitude 5.9 cyclone hit Texas today. Local authorities advise caution.,1
Leaked documents show that the volcanic eruption in Sydney was predicted in a cartoon 10 years ago.,0
"Official update: earthquake in Texas has been contained, but recovery efforts continue.",1
A magnitude 6.4 hurricane hit Florida today. Local authorities advise caution.,1
"Official update: wildfire in London has been contained, but recovery efforts continue.",1
Severe explosion reported in Tokyo. Emergency services are on the scene.,1
Meteorological department issues warning for tornado in Florida and surrounding areas.,1
Warning: landslide in Paris will destroy the entire continent by tomorrow! Run!,0
Conspiracy theory: The zombie virus in Tokyo was simulated using CGI.,0
Conspiracy theory: The landslide in Tokyo was simulated using CGI.,0
Breaking: flood has caused widespread damage in Paris. Evacuation orders in place.,1
Severe earthquake reported in New York. Emergency services are on the scene.,1
Severe cyclone reported in Sydney. Emergency services are on the scene.,1
Alert! Zombie outbreak reported after the hurricane in Florida. Spread this!,0
Red Cross providing emergency aid to families affected by hurricane in Paris.,1
Power outages and transport disruptions reported in Tokyo due to ongoing tornado.,1
Rumor says the alien invasion in Beijing was staged by actors to control the population.,0
A magnitude 5.2 earthquake hit Tokyo today. Local authorities advise caution.,1
"Official update: tornado in Florida has been contained, but recovery efforts continue.",1
Warning: volcanic eruption in New York will destroy the entire continent by tomorrow! Run!,0
Search and rescue teams dispatched to Texas following a sudden earthquake.,1
"Official update: flood in London has been contained, but recovery efforts continue.",1
Casualties feared after a major hurricane occurred in Beijing early this morning.,1
URGENT: Drinking bleach cures any radiation from the zombie virus in Florida!,0
Alert! Zombie outbreak reported after the earthquake in Beijing. Spread this!,0
Breaking: earthquake has caused widespread damage in Beijing. Evacuation orders in place.,1
"Don't trust the news! There was no earthquake in California, it's all a hoax by the media.",0
Alert! Zombie outbreak reported after the meteor strike in Manila. Spread this!,0
Leaked documents show that the landslide in Beijing was predicted in a cartoon 10 years ago.,0
"Official update: cyclone in Beijing has been contained, but recovery efforts continue.",1
Conspiracy theory: The tornado in Tokyo was simulated using CGI.,0
Leaked documents show that the alien invasion in Jakarta was predicted in a cartoon 10 years ago.,0
Red Cross providing emergency aid to families affected by landslide in Paris.,1
Conspiracy theory: The wildfire in Tokyo was simulated using CGI.,0
Severe wildfire reported in Sydney. Emergency services are on the scene.,1
Alert! Zombie outbreak reported after the wildfire in Tokyo. Spread this!,0
Warning: cyclone in California will destroy the entire continent by tomorrow! Run!,0
Severe landslide reported in New York. Emergency services are on the scene.,1
Rumor says the volcanic eruption in Sydney was staged by actors to control the population.,0
Breaking: landslide has caused widespread damage in Florida. Evacuation orders in place.,1
Local reports claim a giant sea monster caused the meteor strike in Beijing!,0
Severe hurricane reported in Jakarta. Emergency services are on the scene.,1
Casualties feared after a major cyclone occurred in Texas early this morning.,1
Severe cyclone reported in New York. Emergency services are on the scene.,1
Local reports claim a giant sea monster caused the cyclone in London!,0
Conspiracy theory: The explosion in Tokyo was simulated using CGI.,0
Power outages and transport disruptions reported in Texas due to ongoing hurricane.,1
Red Cross providing emergency aid to families affected by cyclone in California.,1
Officials confirm at least 16 injured after earthquake struck Mumbai last night.,1
Casualties feared after a major landslide occurred in Florida early this morning.,1
SHOCKING video shows cyclone in Texas was actually caused by aliens! Click here to watch.,0
SHOCKING video shows government hoax in Tokyo was actually caused by aliens! Click here to watch.,0
"Official update: flood in Texas has been contained, but recovery efforts continue.",1
Warning: alien invasion in London will destroy the entire continent by tomorrow! Run!,0
Search and rescue teams dispatched to Paris following a sudden earthquake.,1
Leaked documents show that the landslide in Manila was predicted in a cartoon 10 years ago.,0
Casualties feared after a major explosion occurred in Tokyo early this morning.,1
Casualties feared after a major landslide occurred in Jakarta early this morning.,1
Officials confirm at least 115 injured after tornado struck Manila last night.,1
Severe tornado reported in Paris. Emergency services are on the scene.,1
Local reports claim a giant sea monster caused the alien invasion in London!,0
SHOCKING video shows tornado in Beijing was actually caused by aliens! Click here to watch.,0
UNBELIEVABLE: Government secret weapon caused the alien invasion in Jakarta!,0
SHOCKING video shows government hoax in Sydney was actually caused by aliens! Click here to watch.,0
SHOCKING video shows alien invasion in Mumbai was actually caused by aliens! Click here to watch.,0
Warning: alien invasion in California will destroy the entire continent by tomorrow! Run!,0
Alert! Zombie outbreak reported after the monster attack in New York. Spread this!,0
Casualties feared after a major wildfire occurred in Jakarta early this morning.,1
Power outages and transport disruptions reported in Manila due to ongoing flood.,1
Casualties feared after a major flood occurred in Jakarta early this morning.,1
SHOCKING video shows flood in Paris was actually caused by aliens! Click here to watch.,0
Officials confirm at least 52 injured after explosion struck Paris last night.,1
A magnitude 5.5 cyclone hit Paris today. Local authorities advise caution.,1
Rumor says the cyclone in Sydney was staged by actors to control the population.,0
Casualties feared after a major flood occurred in Paris early this morning.,1
Alert! Zombie outbreak reported after the government hoax in Paris. Spread this!,0
UNBELIEVABLE: Government secret weapon caused the wildfire in Sydney!,0
Local reports claim a giant sea monster caused the government hoax in Florida!,0
"Don't trust the news! There was no meteor strike in Texas, it's all a hoax by the media.",0
Officials confirm at least 43 injured after flood struck New York last night.,1
Warning: zombie virus in Texas will destroy the entire continent by tomorrow! Run!,0
SHOCKING video shows flood in Manila was actually caused by aliens! Click here to watch.,0
Alert! Zombie outbreak reported after the tornado in Jakarta. Spread this!,0
Breaking: explosion has caused widespread damage in Tokyo. Evacuation orders in place.,1
Search and rescue teams dispatched to Manila following a sudden earthquake.,1
Leaked documents show that the alien invasion in Jakarta was predicted in a cartoon 10 years ago.,0
"Official update: tornado in Sydney has been contained, but recovery efforts continue.",1
SHOCKING video shows meteor strike in Mumbai was actually caused by aliens! Click here to watch.,0
Search and rescue teams dispatched to Manila following a sudden landslide.,1
Breaking: flood has caused widespread damage in Mumbai. Evacuation orders in place.,1
Alert! Zombie outbreak reported after the flood in Florida. Spread this!,0
Severe cyclone reported in Sydney. Emergency services are on the scene.,1
Local reports claim a giant sea monster caused the zombie virus in Florida!,0
Power outages and transport disruptions reported in Tokyo due to ongoing cyclone.,1
A magnitude 7.3 flood hit Florida today. Local authorities advise caution.,1
Leaked documents show that the explosion in London was predicted in a cartoon 10 years ago.,0
A magnitude 6.4 landslide hit Florida today. Local authorities advise caution.,1
A magnitude 7.4 cyclone hit Paris today. Local authorities advise caution.,1
Search and rescue teams dispatched to London following a sudden earthquake.,1
Casualties feared after a major landslide occurred in Jakarta early this morning.,1
Officials confirm at least 136 injured after flood struck Paris last night.,1
A magnitude 5.1 cyclone hit California today. Local authorities advise caution.,1
Power outages and transport disruptions reported in Mumbai due to ongoing flood.,1
Red Cross providing emergency aid to families affected by explosion in Florida.,1
Breaking: hurricane has caused widespread damage in Manila. Evacuation orders in place.,1
Rumor says the cyclone in Texas was staged by actors to control the population.,0
URGENT: Drinking bleach cures any radiation from the alien invasion in Texas!,0
A magnitude 5.9 flood hit Sydney today. Local authorities advise caution.,1
Alert! Zombie outbreak reported after the meteor strike in Manila. Spread this!,0
Meteorological department issues warning for explosion in Jakarta and surrounding areas.,1
Leaked documents show that the meteor strike in Beijing was predicted in a cartoon 10 years ago.,0
Search and rescue teams dispatched to California following a sudden flood.,1
"Official update: hurricane in Mumbai has been contained, but recovery efforts continue.",1
Conspiracy theory: The meteor strike in Manila was simulated using CGI.,0
Rumor says the tornado in Mumbai was staged by actors to control the population.,0
Officials confirm at least 57 injured after tornado struck Paris last night.,1
Conspiracy theory: The hurricane in Sydney was simulated using CGI.,0
Breaking: wildfire has caused widespread damage in London. Evacuation orders in place.,1
Power outages and transport disruptions reported in Beijing due to ongoing earthquake.,1
Power outages and transport disruptions reported in Jakarta due to ongoing tornado.,1
Leaked documents show that the earthquake in California was predicted in a cartoon 10 years ago.,0
SHOCKING video shows cyclone in California was actually caused by aliens! Click here to watch.,0
Leaked documents show that the tornado in Mumbai was predicted in a cartoon 10 years ago.,0
Casualties feared after a major cyclone occurred in Tokyo early this morning.,1
Breaking: tornado has caused widespread damage in Mumbai. Evacuation orders in place.,1
Red Cross providing emergency aid to families affected by hurricane in California.,1
A magnitude 5.2 landslide hit New York today. Local authorities advise caution.,1
Casualties feared after a major hurricane occurred in Mumbai early this morning.,1
Power outages and transport disruptions reported in California due to ongoing cyclone.,1
"Official update: cyclone in Sydney has been contained, but recovery efforts continue.",1
Power outages and transport disruptions reported in London due to ongoing wildfire.,1
Red Cross providing emergency aid to families affected by landslide in Mumbai.,1
Red Cross providing emergency aid to families affected by hurricane in Texas.,1
Alert! Zombie outbreak reported after the meteor strike in Tokyo. Spread this!,0
Casualties feared after a major earthquake occurred in Florida early this morning.,1
Power outages and transport disruptions reported in Mumbai due to ongoing flood.,1
"Official update: hurricane in Paris has been contained, but recovery efforts continue.",1
"Don't trust the news! There was no cyclone in London, it's all a hoax by the media.",0
Breaking: landslide has caused widespread damage in California. Evacuation orders in place.,1
Meteorological department issues warning for landslide in Manila and surrounding areas.,1
Power outages and transport disruptions reported in Mumbai due to ongoing explosion.,1
A magnitude 6.9 hurricane hit Manila today. Local authorities advise caution.,1
UNBELIEVABLE: Government secret weapon caused the alien invasion in Tokyo!,0
Leaked documents show that the flood in Texas was predicted in a cartoon 10 years ago.,0
Breaking: tornado has caused widespread damage in Paris. Evacuation orders in place.,1
Officials confirm at least 61 injured after flood struck Paris last night.,1
A magnitude 6.0 tornado hit Paris today. Local authorities advise caution.,1
Warning: tornado in Paris will destroy the entire continent by tomorrow! Run!,0
Meteorological department issues warning for wildfire in London and surrounding areas.,1
Casualties feared after a major landslide occurred in Texas early this morning.,1
Breaking: flood has caused widespread damage in Florida. Evacuation orders in place.,1
Severe earthquake reported in Florida. Emergency services are on the scene.,1
Red Cross providing emergency aid to families affected by landslide in New York.,1
Rumor says the monster attack in Paris was staged by actors to control the population.,0
Search and rescue teams dispatched to Paris following a sudden cyclone.,1
"Official update: earthquake in London has been contained, but recovery efforts continue.",1
Local reports claim a giant sea monster caused the landslide in New York!,0
Leaked documents show that the volcanic eruption in Beijing was predicted in a cartoon 10 years ago.,0
Red Cross providing emergency aid to families affected by landslide in Sydney.,1
UNBELIEVABLE: Government secret weapon caused the volcanic eruption in Jakarta!,0
Alert! Zombie outbreak reported after the government hoax in Paris. Spread this!,0
A magnitude 6.1 hurricane hit Mumbai today. Local authorities advise caution.,1
Red Cross providing emergency aid to families affected by explosion in Mumbai.,1
Rumor says the wildfire in Mumbai was staged by actors to control the population.,0
Red Cross providing emergency aid to families affected by hurricane in Paris.,1
Conspiracy theory: The cyclone in Tokyo was simulated using CGI.,0
Severe cyclone reported in London. Emergency services are on the scene.,1
Alert! Zombie outbreak reported after the tornado in California. Spread this!,0
Warning: flood in Paris will destroy the entire continent by tomorrow! Run!,0
Breaking: flood has caused widespread damage in Beijing. Evacuation orders in place.,1
Leaked documents show that the hurricane in London was predicted in a cartoon 10 years ago.,0
Conspiracy theory: The tornado in California was simulated using CGI.,0
Alert! Zombie outbreak reported after the explosion in Mumbai. Spread this!,0
Severe wildfire reported in Jakarta. Emergency services are on the scene.,1
UNBELIEVABLE: Government secret weapon caused the volcanic eruption in London!,0
"Don't trust the news! There was no landslide in Beijing, it's all a hoax by the media.",0
Breaking: landslide has caused widespread damage in Manila. Evacuation orders in place.,1
Power outages and transport disruptions reported in Tokyo due to ongoing landslide.,1
Officials confirm at least 137 injured after flood struck Jakarta last night.,1
Search and rescue teams dispatched to Texas following a sudden hurricane.,1
Search and rescue teams dispatched to Texas following a sudden explosion.,1
A magnitude 8.2 earthquake hit Texas today. Local authorities advise caution.,1
Search and rescue teams dispatched to Paris following a sudden flood.,1
Search and rescue teams dispatched to Jakarta following a sudden landslide.,1
"Official update: wildfire in Texas has been contained, but recovery efforts continue.",1
"Don't trust the news! There was no volcanic eruption in Beijing, it's all a hoax by the media.",0
SHOCKING video shows cyclone in Mumbai was actually caused by aliens! Click here to watch.,0
Severe flood reported in Paris. Emergency services are on the scene.,1
Rumor says the hurricane in Sydney was staged by actors to control the population.,0
Red Cross providing emergency aid to families affected by wildfire in Manila.,1
Severe earthquake reported in Texas. Emergency services are on the scene.,1
Warning: wildfire in New York will destroy the entire continent by tomorrow! Run!,0
Red Cross providing emergency aid to families affected by explosion in Manila.,1
Red Cross providing emergency aid to families affected by explosion in California.,1
Conspiracy theory: The hurricane in Manila was simulated using CGI.,0
Leaked documents show that the explosion in Sydney was predicted in a cartoon 10 years ago.,0
Local reports claim a giant sea monster caused the explosion in Florida!,0
"Official update: cyclone in New York has been contained, but recovery efforts continue.",1
Red Cross providing emergency aid to families affected by wildfire in Paris.,1
Meteorological department issues warning for earthquake in Beijing and surrounding areas.,1
"Don't trust the news! There was no hurricane in Tokyo, it's all a hoax by the media.",0
Alert! Zombie outbreak reported after the wildfire in Sydney. Spread this!,0
URGENT: Drinking bleach cures any radiation from the zombie virus in Beijing!,0
Conspiracy theory: The government hoax in Paris was simulated using CGI.,0
Warning: zombie virus in Beijing will destroy the entire continent by tomorrow! Run!,0
Red Cross providing emergency aid to families affected by explosion in Sydney.,1
Meteorological department issues warning for landslide in New York and surrounding areas.,1
Officials confirm at least 57 injured after tornado struck Sydney last night.,1
Conspiracy theory: The cyclone in Jakarta was simulated using CGI.,0
Search and rescue teams dispatched to London following a sudden wildfire.,1
Local reports claim a giant sea monster caused the explosion in Manila!,0
Officials confirm at least 134 injured after explosion struck Beijing last night.,1
A magnitude 6.6 earthquake hit Texas today. Local authorities advise caution.,1
Local reports claim a giant sea monster caused the hurricane in Manila!,0
URGENT: Drinking bleach cures any radiation from the landslide in New York!,0
UNBELIEVABLE: Government secret weapon caused the monster attack in Florida!,0
URGENT: Drinking bleach cures any radiation from the monster attack in Beijing!,0
SHOCKING video shows wildfire in Tokyo was actually caused by aliens! Click here to watch.,0
Alert! Zombie outbreak reported after the cyclone in Texas. Spread this!,0
Leaked documents show that the landslide in Sydney was predicted in a cartoon 10 years ago.,0
Casualties feared after a major landslide occurred in Tokyo early this morning.,1
UNBELIEVABLE: Government secret weapon caused the government hoax in Florida!,0
Red Cross providing emergency aid to families affected by tornado in London.,1
Alert! Zombie outbreak reported after the volcanic eruption in California. Spread this!,0
Breaking: landslide has caused widespread damage in Manila. Evacuation orders in place.,1
Warning: explosion in Texas will destroy the entire continent by tomorrow! Run!,0
"Don't trust the news! There was no monster attack in Beijing, it's all a hoax by the media.",0
"Don't trust the news! There was no cyclone in Manila, it's all a hoax by the media.",0
Casualties feared after a major wildfire occurred in Mumbai early this morning.,1
Alert! Zombie outbreak reported after the landslide in Paris. Spread this!,0
Power outages and transport disruptions reported in Mumbai due to ongoing cyclone.,1
Red Cross providing emergency aid to families affected by explosion in New York.,1
SHOCKING video shows alien invasion in Sydney was actually caused by aliens! Click here to watch.,0
Rumor says the landslide in Sydney was staged by actors to control the population.,0
URGENT: Drinking bleach cures any radiation from the wildfire in Jakarta!,0
A magnitude 5.4 hurricane hit Tokyo today. Local authorities advise caution.,1
"Official update: tornado in California has been contained, but recovery efforts continue.",1
Leaked documents show that the explosion in Paris was predicted in a cartoon 10 years ago.,0
"Don't trust the news! There was no tornado in Texas, it's all a hoax by the media.",0
URGENT: Drinking bleach cures any radiation from the zombie virus in Tokyo!,0
Breaking: hurricane has caused widespread damage in Sydney. Evacuation orders in place.,1
A magnitude 8.0 flood hit Jakarta today. Local authorities advise caution.,1
Leaked documents show that the cyclone in Florida was predicted in a cartoon 10 years ago.,0
URGENT: Drinking bleach cures any radiation from the earthquake in Tokyo!,0
URGENT: Drinking bleach cures any radiation from the earthquake in New York!,0
Local reports claim a giant sea monster caused the government hoax in Manila!,0
Casualties feared after a major hurricane occurred in Paris early this morning.,1
UNBELIEVABLE: Government secret weapon caused the volcanic eruption in California!,0
Warning: earthquake in Florida will destroy the entire continent by tomorrow! Run!,0
Breaking: flood has caused widespread damage in New York. Evacuation orders in place.,1
Rumor says the cyclone in California was staged by actors to control the population.,0
Officials confirm at least 72 injured after cyclone struck Florida last night.,1
Local reports claim a giant sea monster caused the flood in Tokyo!,0
"Don't trust the news! There was no tornado in Beijing, it's all a hoax by the media.",0
"Official update: wildfire in Sydney has been contained, but recovery efforts continue.",1
Leaked documents show that the hurricane in Jakarta was predicted in a cartoon 10 years ago.,0
URGENT: Drinking bleach cures any radiation from the volcanic eruption in Sydney!,0
Warning: cyclone in Manila will destroy the entire continent by tomorrow! Run!,0
Local reports claim a giant sea monster caused the volcanic eruption in Texas!,0
Conspiracy theory: The government hoax in Florida was simulated using CGI.,0
Breaking: cyclone has caused widespread damage in Sydney. Evacuation orders in place.,1
Warning: cyclone in London will destroy the entire continent by tomorrow! Run!,0
Rumor says the tornado in Mumbai was staged by actors to control the population.,0
A magnitude 7.3 explosion hit Manila today. Local authorities advise caution.,1
"Don't trust the news! There was no hurricane in Tokyo, it's all a hoax by the media.",0
Leaked documents show that the government hoax in Jakarta was predicted in a cartoon 10 years ago.,0
Severe flood reported in Florida. Emergency services are on the scene.,1
UNBELIEVABLE: Government secret weapon caused the zombie virus in Mumbai!,0
Conspiracy theory: The landslide in Florida was simulated using CGI.,0
Warning: landslide in Paris will destroy the entire continent by tomorrow! Run!,0
Rumor says the monster attack in Mumbai was staged by actors to control the population.,0
Casualties feared after a major flood occurred in Tokyo early this morning.,1
"Don't trust the news! There was no hurricane in Tokyo, it's all a hoax by the media.",0
Meteorological department issues warning for hurricane in Paris and surrounding areas.,1
Meteorological department issues warning for flood in Texas and surrounding areas.,1
Breaking: wildfire has caused widespread damage in California. Evacuation orders in place.,1
Conspiracy theory: The landslide in Florida was simulated using CGI.,0
Local reports claim a giant sea monster caused the flood in Beijing!,0
"Official update: tornado in Sydney has been contained, but recovery efforts continue.",1
"Official update: explosion in New York has been contained, but recovery efforts continue.",1
Severe earthquake reported in Jakarta. Emergency services are on the scene.,1
Search and rescue teams dispatched to Florida following a sudden cyclone.,1
Red Cross providing emergency aid to families affected by cyclone in London.,1
Search and rescue teams dispatched to Jakarta following a sudden tornado.,1
Power outages and transport disruptions reported in Jakarta due to ongoing landslide.,1
Conspiracy theory: The tornado in London was simulated using CGI.,0
"Don't trust the news! There was no flood in Sydney, it's all a hoax by the media.",0
Rumor says the monster attack in Manila was staged by actors to control the population.,0
Warning: wildfire in London will destroy the entire continent by tomorrow! Run!,0
Warning: monster attack in Manila will destroy the entire continent by tomorrow! Run!,0
Local reports claim a giant sea monster caused the meteor strike in Mumbai!,0
Power outages and transport disruptions reported in Manila due to ongoing hurricane.,1
Local reports claim a giant sea monster caused the explosion in Manila!,0
UNBELIEVABLE: Government secret weapon caused the zombie virus in London!,0
A magnitude 6.3 earthquake hit Beijing today. Local authorities advise caution.,1
UNBELIEVABLE: Government secret weapon caused the volcanic eruption in London!,0
Warning: flood in Paris will destroy the entire continent by tomorrow! Run!,0
Power outages and transport disruptions reported in Mumbai due to ongoing tornado.,1
Power outages and transport disruptions reported in Manila due to ongoing wildfire.,1
Conspiracy theory: The zombie virus in Jakarta was simulated using CGI.,0
Severe flood reported in Paris. Emergency services are on the scene.,1
Alert! Zombie outbreak reported after the zombie virus in Paris. Spread this!,0
Conspiracy theory: The meteor strike in London was simulated using CGI.,0
Alert! Zombie outbreak reported after the government hoax in Texas. Spread this!,0
Leaked documents show that the monster attack in Tokyo was predicted in a cartoon 10 years ago.,0
Alert! Zombie outbreak reported after the explosion in Jakarta. Spread this!,0
Casualties feared after a major cyclone occurred in Beijing early this morning.,1
SHOCKING video shows tornado in Paris was actually caused by aliens! Click here to watch.,0
Leaked documents show that the meteor strike in New York was predicted in a cartoon 10 years ago.,0
Leaked documents show that the monster attack in Mumbai was predicted in a cartoon 10 years ago.,0
Casualties feared after a major flood occurred in Jakarta early this morning.,1
Casualties feared after a major landslide occurred in Jakarta early this morning.,1
